evt,min,loc_err_h,loc_err_z,loc_err_resid,loc_num_st,loc_min_dist,loc_avg_dist,loc_stdev_dist,loc_azim_gap_1,loc_azim_gap_2,mag,mag_err,mag_num_st
23826751,4,14.0566,20.2201,1.16543,21,227.5647897,2703.98873444,1054.36262584,122.441,164.824,5.01974,0,3
23826751,5,14.0227,20.2919,1.14622,22,227.5647897,2788.87607087,1101.1233675,122.441,164.824,5.01974,0,3
23826751,6,15.0592,18.4277,1.50507,27,233.7525132,3072.60292209,1528.7625083,121.853,164.085,5.05517,0.037155,2
23826751,7,15.0571,18.4718,1.48943,31,233.7525132,3596.56454478,1989.8250625,114.557,121.853,5.05517,0.037155,2
23826751,8,15.2551,19.1757,1.47947,35,233.7525132,4161.96836129,2450.73732276,108.252,114.557,5.05517,0.037155,2
23826751,9,14.6935,19.1839,1.45887,41,233.7525132,4950.75310991,2984.4194593,60.3164,69.9584,5.05517,0.037155,2
23826751,10,15.0616,19.2936,1.44193,49,233.7525132,5834.50275515,3388.55018502,56.9908,60.3221,5.05517,0.037155,2
23826751,11,15.0616,19.2936,1.44033,51,233.7525132,5834.50275515,3388.55018502,56.9908,60.3221,5.05517,0.037155,2
23826751,12,15.0616,19.2936,1.44033,51,233.7525132,5834.50275515,3388.55018502,56.9908,60.3221,5.05517,0.037155,2
23826751,13,15.0616,19.2936,1.43607,52,233.7525132,5834.50275515,3388.55018502,56.9908,60.3221,5.05517,0.037155,2
23826751,14,15.0616,19.2936,1.43607,52,233.7525132,5834.50275515,3388.55018502,56.9908,60.3221,5.05517,0.037155,2
23826751,15,15.0616,19.2936,1.43505,53,233.7525132,5834.50275515,3388.55018502,56.9908,60.3221,5.05517,0.037155,2
23826751,16,15.1816,18.6503,1.43467,56,233.7525132,6742.05701581,4107.09614893,36.008,45.5226,5.05517,0.037155,2
22279371,1,16.0694,13.4012,1.80549,8,393.8538823,1458.83337015,770.943769564,190.383,262.25,5.28558,0.041825,2
22279371,2,18.6468,12.035,2.13102,7,391.3243098,1450.55233606,823.893478122,189.919,302.188,5.28414,0.041115,2
22279371,3,16.4442,13.3114,1.96647,8,397.4241932,1809.70050351,1211.35256523,176.473,198.131,5.28767,0.04277,2
22279371,4,15.9507,12.9236,1.71666,10,397.2340583,2383.96341312,1586.5302614,143.226,176.296,5.2876,0.04268,2
22279371,5,17.6955,13.1251,1.73417,14,396.4646235,3206.04316769,1885.0271904,142.385,175.414,5.28733,0.04229,2
22279371,6,16.2976,12.4863,1.6093,18,396.5947158,3977.59251911,2230.49384933,142.553,175.59,5.28738,0.042355,2
22279371,7,20.4032,13.2081,1.60294,20,396.2433554,4394.65921649,2462.1425629,85.2753,142.051,5.28727,0.04217,2
22279371,8,18.5116,13.2178,2.0823,28,392.6741564,5590.75944036,2826.59896551,83.3029,106.615,5.28523,0.041175,2
22279371,9,17.6538,13.2803,1.63336,22,396.0710109,4767.08450134,2628.92646947,83.2786,107.443,5.28723,0.04206,2
22279371,10,17.6538,13.2803,1.63336,22,396.0710109,4767.08450134,2628.92646947,83.2786,107.443,5.28723,0.04206,2
22279371,11,17.5754,13.1729,1.54947,23,396.0710109,4716.74675572,2581.95867722,83.2786,107.443,5.28723,0.04206,2
22279371,12,17.5754,13.1729,1.54947,23,396.0710109,4716.74675572,2581.95867722,83.2786,107.443,5.28723,0.04206,2
22279371,13,17.5754,13.1729,1.54947,23,396.0710109,4716.74675572,2581.95867722,83.2786,107.443,5.28723,0.04206,2
22279371,14,17.5754,13.1729,1.54947,23,396.0710109,4716.74675572,2581.95867722,83.2786,107.443,5.28723,0.04206,2
22279371,15,17.5754,13.1729,1.54947,23,396.0710109,4716.74675572,2581.95867722,83.2786,107.443,5.28723,0.04206,2
22279371,16,17.0335,13.8546,1.99745,30,393.7471399,5896.00282157,3428.76903727,83.3331,102.336,5.28589,0.04143,2
22279751,1,15.0699,31.0642,0.768275,44,109.25807375,4177.85287047,1280.99733768,123.831,140.457,5.93633,0.08095,12
22279751,2,14.707,13.3399,0.749378,53,105.53343113,4798.21863053,1890.88629187,117.762,123.653,5.93552,0.08114,12
22279751,3,18.684,16.6563,0.703098,57,103.87892393,5002.66369281,2066.65062673,117.8,122.722,5.93599,0.081035,12
22279751,4,15.762,17.9063,1.21738,66,102.58811922,5297.34015682,2436.4160324,113.7,117.864,5.93662,0.0809,12
22279751,5,15.6492,17.7016,1.21718,69,102.58811922,5520.20761012,2603.08664734,113.7,117.864,5.963,0.07744,13
22279751,6,15.5604,17.8894,0.951174,68,102.58811922,5554.09933492,2607.00043238,113.7,117.864,5.963,0.07744,13
22279751,7,15.5604,17.8894,0.951174,68,102.58811922,5554.09933492,2607.00043238,113.7,117.864,5.963,0.07744,13
22279751,8,15.5604,17.8894,0.951174,68,102.58811922,5554.09933492,2607.00043238,113.7,117.864,5.963,0.07744,13
22279751,9,13.8918,18.1224,1.19092,78,104.26586513,6462.81828983,3578.25177626,100.797,105.067,5.96352,0.07735,13
22279751,10,15.8004,18.2645,1.31946,118,102.29335453,9110.72097818,4730.93869755,100.817,104.98,5.96274,0.07748,13
22279751,11,17.175,19.2074,1.32026,122,103.64976134,9318.20885362,4792.18244049,100.811,104.976,5.96299,0.077425,13
22279751,12,17.175,19.2074,1.32026,122,103.64976134,9318.20885362,4792.18244049,100.811,104.976,5.96299,0.077425,13
22279751,13,17.175,19.2074,1.32026,122,103.64976134,9318.20885362,4792.18244049,100.811,104.976,5.96299,0.077425,13
22279751,14,17.175,19.2074,1.32026,122,103.64976134,9318.20885362,4792.18244049,100.811,104.976,5.96299,0.077425,13
22279751,15,17.175,19.2074,1.32095,121,103.64976134,9284.59949695,4797.60317186,100.811,104.976,5.96299,0.077425,13
22279751,16,17.175,19.2074,1.32095,121,103.64976134,9284.59949695,4797.60317186,100.811,104.976,5.96299,0.077425,13
23812071,1,18.0819,18.6512,1.0521,10,433.6532309,2355.17443189,878.765529076,104.644,202.612,5.75001,0.111,5
23812071,2,12.9764,12.3972,1.63917,29,447.2328656,3013.88600368,1064.29087302,72.7729,113.252,5.5144,0.08162,10
23812071,3,15.7562,13.8167,1.32605,56,446.994919,3821.50743649,1151.38625309,60.4967,69.3536,5.56997,0.071035,13
23812071,4,15.3402,13.5302,1.31556,75,448.3303109,4244.86976366,1239.09483809,60.559,64.2391,5.59058,0.12534,18
23812071,5,15.6615,13.7247,1.29426,96,447.3874197,4646.77390573,1349.13546143,35.3782,60.4324,5.59439,0.122215,21
23812071,6,15.3945,13.5574,1.34295,114,448.7272592,5039.36744938,1543.01411066,35.3867,44.3789,5.60255,0.115015,22
23812071,7,15.6539,13.6048,1.35289,127,450.0670987,5395.46183951,1810.60874728,35.3952,44.4038,5.62915,0.12474,24
23812071,8,15.5766,13.499,1.34955,162,450.0670987,6385.57320833,2502.45918957,30.3821,39.0205,5.62915,0.12474,24
23812071,9,15.7185,13.699,1.3544,169,450.0670987,6563.9077649,2597.7808918,30.3821,39.0205,5.64834,0.165455,25
23812071,10,15.7185,13.699,1.40423,178,450.0670987,6483.552372,2557.20959315,30.3821,39.0205,5.68011,0.16223,26
23812071,11,15.7185,13.699,1.40423,178,450.0670987,6483.552372,2557.20959315,30.3821,39.0205,5.68011,0.16223,26
23812071,12,15.7185,13.699,1.40423,178,450.0670987,6483.552372,2557.20959315,30.3821,39.0205,5.68011,0.16223,26
23812071,13,15.7185,13.699,1.40423,178,450.0670987,6483.552372,2557.20959315,30.3821,39.0205,5.68011,0.16223,26
23812071,14,15.3628,13.649,1.45235,194,451.409162,7206.81430171,3507.58386467,30.4174,34.613,5.68019,0.1622,26
23812071,15,15.3628,13.649,1.44518,197,451.409162,7206.81430171,3507.58386467,30.4174,34.613,5.64773,0.165855,27
23812071,16,15.3628,13.649,1.44518,197,451.409162,7206.81430171,3507.58386467,30.4174,34.613,5.64773,0.165855,27
23814311,1,16.1187,17.5081,1.05723,4,171.6061984,830.7416303,1100.85875745,100.042,187.599,7.49884,0,1
23814311,2,16.1187,17.5081,1.05723,4,171.6061984,830.7416303,1100.85875745,100.042,187.599,7.49884,0,1
23814311,3,16.1187,17.5081,1.05723,4,171.6061984,830.7416303,1100.85875745,100.042,187.599,7.49884,0,1
23814311,4,16.1187,17.5081,1.05723,4,171.6061984,830.7416303,1100.85875745,100.042,187.599,7.49884,0,1
23814311,5,16.1187,17.5081,1.05723,4,171.6061984,830.7416303,1100.85875745,100.042,187.599,7.49884,0,1
23814311,6,16.1187,17.5081,1.05723,4,171.6061984,830.7416303,1100.85875745,100.042,187.599,7.49884,0,1
23814311,7,16.1187,17.5081,1.05723,4,171.6061984,830.7416303,1100.85875745,100.042,187.599,7.49884,0,1
23814311,8,16.1187,17.5081,1.05723,4,171.6061984,830.7416303,1100.85875745,100.042,187.599,7.49884,0,1
23814311,9,16.1187,17.5081,1.05723,4,171.6061984,830.7416303,1100.85875745,100.042,187.599,7.49884,0,1
23814311,10,16.1187,17.5081,1.05723,4,171.6061984,830.7416303,1100.85875745,100.042,187.599,7.49884,0,1
23814311,11,16.1187,17.5081,1.05723,4,171.6061984,830.7416303,1100.85875745,100.042,187.599,7.49884,0,1
23814311,12,16.1187,17.5081,1.05723,4,171.6061984,830.7416303,1100.85875745,100.042,187.599,7.49884,0,1
23814311,13,16.1187,17.5081,1.05723,4,171.6061984,830.7416303,1100.85875745,100.042,187.599,7.49884,0,1
23814311,14,16.1187,17.5081,1.05723,4,171.6061984,830.7416303,1100.85875745,100.042,187.599,7.49884,0,1
23814311,15,16.2226,17.669,1.0739,5,171.6061984,3566.47440024,5559.35672153,100.042,179.355,7.49884,0,1
23814311,16,16.2226,17.669,1.0739,5,171.6061984,3566.47440024,5559.35672153,100.042,179.355,7.49884,0,1
23814821,1,11.0688,7.2976,0.842076,7,210.0734908,427.414730633,181.136104906,128.656,143.127,6.85629,0,1
23814821,2,7.08656,17.4553,1.23591,13,212.7242604,644.123926592,295.752805379,122.557,140.168,6.7595,0.222295,4
23814821,3,2.6283,5.85687,1.56853,20,213.3213507,831.74723266,402.553388396,124.248,141.272,6.98911,0.269475,12
23814821,4,7.63189,6.0887,1.48466,25,212.9299619,1206.13103434,642.840979179,126.592,142.687,6.79029,0.18007,19
23814821,5,5.75399,6.38818,1.5868,46,215.7052643,1580.81216002,778.82415666,76.238,123.638,6.73902,0.138845,28
23814821,6,5.00126,4.43362,1.69551,58,216.965047,1808.40301686,869.039412667,47.3503,77.6953,6.77321,0.13794,50
23814821,7,6.58837,5.36897,1.78796,72,211.7424527,2171.18672972,1057.78940623,47.5659,77.9381,6.71658,0.133905,60
23814821,8,4.66557,3.7041,1.84374,80,212.4863138,2347.58828566,1201.09953022,47.4251,77.7622,6.6402,0.136525,65
23814821,9,5.48679,4.27645,1.83501,88,212.3228645,2614.67411665,1430.75438535,29.1394,38.675,6.63113,0.15407,72
23814821,10,3.94079,2.63047,1.82767,93,212.1605271,2813.49110765,1629.06812419,29.1364,37.0852,6.5901,0.191915,83
23814821,11,3.89462,2.73755,1.8173,101,212.1605271,3168.14423312,1981.26345316,29.1364,37.0852,6.58247,0.19551,87
23814821,12,3.49228,2.76073,1.88924,123,213.0444876,3883.22940954,2513.64390772,29.1106,37.0801,6.53766,0.183075,98
23814821,13,3.51558,2.70686,1.88696,134,212.6653297,4374.41629368,2917.33815153,29.114,37.0782,6.46274,0.15976,112
23814821,14,3.50946,2.71234,1.88792,134,212.6653297,4390.27688336,2936.77046846,29.114,37.0782,6.44951,0.15981,116
23814821,15,3.50946,2.71234,1.88792,134,212.6653297,4390.27688336,2936.77046846,29.114,37.0782,6.44951,0.15981,116
23814821,16,3.50946,2.71234,1.88792,134,212.6653297,4390.27688336,2936.77046846,29.114,37.0782,6.44951,0.15981,116
23816011,1,14.9244,14.2628,0.846629,6,166.8272522,544.21333955,420.445316225,226.821,230.592,5.23282,0.048715,4
23816011,2,25.2378,16.0865,0.834317,8,165.7909614,704.110675,495.465066813,192.324,226.318,5.19483,0.063435,6
23816011,3,18.0427,27.3243,1.33491,13,180.261228,1313.59985743,860.588177805,196.984,219.403,5.40824,0.236855,5
23816011,4,12.9136,27.5031,0.625917,14,153.2142605,1971.62838677,1147.5463759,174.589,179.45,5.25662,0.256735,7
23816011,5,13.7939,16.8634,0.756488,40,158.1132919,2672.90369294,1012.00231285,176.296,180.79,5.52769,0.173145,10
23816011,6,7.98435,8.07954,1.05635,64,158.4479738,3024.95209497,1134.46630996,153.372,176.312,5.50006,0.14553,13
23816011,7,8.25492,8.04649,1.07838,68,157.3549761,3115.42646185,1163.25446227,153.316,175.988,5.49997,0.145575,13
23816011,8,11.2609,9.38663,0.941746,70,152.0000657,3228.70599291,1160.86490625,153.048,155.937,5.49968,0.146265,13
23816011,9,11.2609,9.38663,0.938933,71,152.0000657,3228.70599291,1160.86490625,134.275,153.048,5.49968,0.146265,13
23816011,10,10.8265,9.01595,0.937484,76,152.0000657,3483.79059604,1435.51720652,134.275,153.048,5.49968,0.146265,13
23816011,11,10.8265,9.01595,0.94201,79,152.0000657,3483.79059604,1435.51720652,134.275,153.048,5.49968,0.146265,13
23816011,12,10.8265,9.01595,0.94201,79,152.0000657,3483.79059604,1435.51720652,134.275,153.048,5.49968,0.146265,13
23816011,13,10.8662,9.16073,0.940351,80,150.9092918,3725.32577136,1761.77451434,134.228,152.992,5.49959,0.1463,13
23816011,14,10.8662,9.16073,0.939048,79,150.9092918,3663.2079212,1683.5820408,134.228,152.992,5.49959,0.1463,13
23816011,15,10.8662,9.16073,0.939048,79,150.9092918,3663.2079212,1683.5820408,134.228,152.992,5.49959,0.1463,13
23816011,16,10.8662,9.16073,0.939048,79,150.9092918,3663.2079212,1683.5820408,134.228,152.992,5.49959,0.1463,13
23816251,1,13.829,39.072,1.20517,14,768.1794649,2408.23966878,645.890551244,78.8126,121.56,5.51229,0.059525,2
23816251,2,13.6616,38.7483,1.02284,17,768.1794649,2685.79320729,794.057201206,78.8126,121.56,5.51229,0.059525,2
23816251,3,12.6942,27.3102,1.0037,21,768.7020579,3043.16816404,1057.18516563,69.8291,97.4877,5.51216,0.059495,2
23816251,4,15.9521,14.0913,1.21324,38,767.6657671,4061.88039771,1436.40618649,64.3307,97.5614,5.51294,0.060095,2
23816251,5,14.3111,14.9413,0.987241,65,768.8221431,5141.43909676,1696.80527314,51.5143,84.7795,5.51234,0.05971,2
23816251,6,14.6273,14.7129,1.18539,92,768.8221431,5747.90890488,1784.85432783,51.5143,62.8375,5.51234,0.05971,2
23816251,7,13.3343,12.1599,1.2292,102,760.0548116,6007.85867525,1878.503654,51.583,62.8502,5.51342,0.05899,2
23816251,8,11.8819,12.5785,1.16552,112,765.4264005,6245.8683746,2039.39135371,51.5441,62.8448,5.51278,0.059455,2
23816251,9,13.6824,13.6918,1.18149,120,766.6161335,6334.33691982,2108.29382423,51.4684,62.7943,5.51218,0.05907,2
23816251,10,13.6824,13.6918,1.18111,122,766.6161335,6334.33691982,2108.29382423,51.4684,62.7943,5.51218,0.05907,2
23816251,11,13.6824,13.6918,1.18111,122,766.6161335,6334.33691982,2108.29382423,51.4684,62.7943,5.51218,0.05907,2
23816251,12,13.6824,13.6918,1.18009,124,766.6161335,6334.33691982,2108.29382423,51.4684,62.7943,5.51218,0.05907,2
23816251,13,13.6824,13.6918,1.18009,124,766.6161335,6334.33691982,2108.29382423,51.4684,62.7943,5.51218,0.05907,2
23816251,14,13.6824,13.6918,1.17714,126,766.6161335,6334.33691982,2108.29382423,51.4684,62.7943,5.51218,0.05907,2
23816251,15,13.4255,13.5234,1.17594,129,766.6161335,6768.46710303,2782.917152,51.4684,62.7943,5.55799,0,3
23816251,16,13.4255,13.5234,1.16743,135,766.6161335,6764.70964903,2793.44079922,51.4684,62.7943,5.55799,0,3
22678221,1,19.4677,33.9434,1.72495,15,349.9760845,1794.03804847,661.495048288,67.1847,86.0231,6.25023,0.055065,4
22678221,2,14.2937,29.0755,1.39996,20,353.7999086,2061.64033722,746.740076111,67.8526,85.9982,6.39366,0.18446,10
22678221,3,17.3867,19.1793,1.02899,25,348.5650834,2381.40355246,903.528568279,61.683,81.3071,6.40106,0.11595,14
22678221,4,14.515,20.3071,1.10685,37,346.7204413,2980.58315103,1198.57628581,61.311,81.2942,6.40102,0.115805,14
22678221,5,19.4743,25.4636,1.21175,53,351.2547695,3594.38408046,1390.08146447,57.2176,78.0917,6.39795,0.146255,21
22678221,6,13.7491,21.0548,1.20488,58,351.2547695,3871.53469378,1553.65876153,51.5971,72.4711,6.3782,0.151105,24
22678221,7,14.3926,24.2689,1.28587,64,352.5334545,4201.66078482,1800.49936467,51.4509,72.4273,6.40742,0.13996,29
22678221,8,17.4284,23.5686,1.25738,71,351.6483821,4562.22003923,2029.54463793,41.6531,62.8103,6.41049,0.14695,35
22678221,9,19.2756,25.5505,1.26965,78,351.6483821,4980.92802387,2376.42094294,41.6531,54.7022,6.40655,0.164505,36
22678221,10,19.5932,25.0839,1.31403,90,352.9326266,5681.75013107,2854.59793273,41.5099,51.1042,6.41028,0.14905,39
22678221,11,19.5932,25.0839,1.31391,91,352.9326266,5681.75013107,2854.59793273,41.5099,51.1042,6.42739,0.16311,41
22678221,12,19.5932,25.0839,1.31391,91,352.9326266,5681.75013107,2854.59793273,41.5099,51.1042,6.42739,0.16311,41
22678221,13,19.5932,25.0839,1.31391,91,352.9326266,5681.75013107,2854.59793273,41.5099,51.1042,6.42739,0.16311,41
22678221,14,19.5932,25.0839,1.31391,91,352.9326266,5681.75013107,2854.59793273,41.5099,51.1042,6.42739,0.16311,41
22678221,15,19.567,25.8013,1.32919,111,352.9326266,7130.72654111,3975.45382234,21.338,41.5099,6.42739,0.16311,41
22678221,16,19.6803,25.7273,1.33887,125,352.9326266,8017.77893971,4526.43534258,15.1218,27.3038,6.42739,0.16311,41
22679081,1,9.32184,16.9634,1.06939,9,154.1582636,1270.99028137,811.529192442,144.125,176.11,5.49004,0.06901,4
22679081,2,14.688,13.9781,1.37507,17,147.6002774,1859.09117509,1047.91432718,119.746,132.023,5.4202,0.218395,5
22679081,3,13.5757,13.2994,1.56203,26,147.6002774,2405.09118952,1222.88977979,106.984,119.262,5.4202,0.218395,5
22679081,4,14.7067,14.1399,1.13647,31,146.9064518,2817.70165774,1352.72564999,97.3468,104.454,5.41977,0.21952,5
22679081,5,14.5092,14.3254,1.14185,34,146.225969,3029.49667145,1465.54598536,97.3244,104.357,5.41933,0.22063,5
22679081,6,14.6124,13.9602,1.14485,38,146.225969,3359.98436417,1699.2383179,91.3933,96.5083,5.41933,0.22063,5
22679081,7,14.6124,13.9602,1.08898,37,146.225969,3315.75269932,1611.40343946,91.3933,96.5083,5.41933,0.22063,5
22679081,8,9.25321,9.08046,1.15876,41,146.7474501,3746.55849443,2096.09179066,78.892,79.7076,5.49073,0.071225,4
22679081,9,9.25321,9.08046,1.16368,43,146.7474501,3746.55849443,2096.09179066,78.892,79.7076,5.49073,0.071225,4
22679081,10,9.14721,9.06185,1.21554,45,146.7474501,4225.78835386,2534.65862391,78.892,79.7076,5.49073,0.071225,4
22679081,11,9.14721,9.06185,1.21554,45,146.7474501,4225.78835386,2534.65862391,78.892,79.7076,5.49073,0.071225,4
22679081,12,9.14721,9.06185,1.21554,45,146.7474501,4225.78835386,2534.65862391,78.892,79.7076,5.49073,0.071225,4
22679081,13,9.14721,9.06185,1.21554,45,146.7474501,4225.78835386,2534.65862391,78.892,79.7076,5.49073,0.071225,4
22679081,14,9.14721,9.06185,1.21554,45,146.7474501,4225.78835386,2534.65862391,78.892,79.7076,5.49073,0.071225,4
22679081,15,9.14721,9.06185,1.16151,44,146.7474501,4118.7424849,2460.66226086,78.892,79.7076,5.49073,0.071225,4
22679081,16,9.14721,9.06185,1.16635,45,146.7474501,4016.13475558,2394.24773191,40.2421,79.1196,5.49073,0.071225,4
22187841,1,14.1819,14.157,1.91311,20,575.9775428,2051.75043147,632.852805358,103.19,105.394,5.87204,0.12406,8
22187841,2,15.2324,14.0046,1.31365,26,575.1958771,2269.77954539,695.142370231,97.3759,113.622,5.86906,0.161045,15
22187841,3,16.4862,14.4086,1.31287,31,578.3047495,2577.966728,917.675305938,97.3526,109.878,5.87638,0.156175,16
22187841,4,16.2301,14.0894,1.39809,38,576.586864,2921.28483364,1113.91600196,97.3229,99.1699,5.87643,0.156355,16
22187841,5,14.5007,14.0631,1.72487,47,575.5350066,3297.51922294,1365.12864155,97.4586,99.2802,5.87662,0.156685,16
22187841,6,16.2338,15.7912,1.52755,54,575.1958771,3718.57613478,1616.34999877,97.3759,99.2086,5.86229,0.16989,18
22187841,7,14.5295,13.5965,1.54552,59,575.1958771,4001.77800358,1811.34352585,97.3759,99.2086,5.82295,0.1811,20
22187841,8,16.9459,14.5908,1.58692,75,575.0324278,5027.76089606,2501.27354477,87.4244,97.3345,5.82308,0.181065,20
22187841,9,16.8446,14.0876,1.56909,108,573.4779916,6405.73451545,2959.09582362,84.1073,94.0362,5.77562,0.162525,22
22187841,10,16.8446,14.0876,1.56425,113,573.4779916,6405.73451545,2959.09582362,84.1073,94.0362,5.77562,0.162525,22
22187841,11,16.8446,14.0876,1.56425,113,573.4779916,6405.73451545,2959.09582362,84.1073,94.0362,5.77562,0.162525,22
22187841,12,16.8446,14.0876,1.55751,114,573.4779916,6405.73451545,2959.09582362,84.1073,94.0362,5.77562,0.162525,22
22187841,13,16.8446,14.0876,1.55751,114,573.4779916,6405.73451545,2959.09582362,84.1073,94.0362,5.77562,0.162525,22
22187841,14,16.8446,14.0876,1.55751,114,573.4779916,6405.73451545,2959.09582362,84.1073,94.0362,5.77562,0.162525,22
22187841,15,16.8886,14.06,1.56975,116,573.4779916,6679.72799681,3090.82005423,79.8836,89.8126,5.77562,0.162525,22
22187841,16,16.8886,14.06,1.57708,123,573.4779916,6679.72799681,3090.82005423,67.3566,77.2856,5.77562,0.162525,22
22190331,1,17.8059,18.6845,0.533439,11,382.0744137,1915.89639203,887.775150661,85.8775,159.274,5.2001,0,3
22190331,2,14.4124,16.3851,1.09131,19,392.1938156,2423.12516315,918.06614815,46.3053,89.0758,5.36381,0.165415,4
22190331,3,14.6336,17.6716,1.06227,30,396.5669183,2975.38899032,1082.60324086,44.2709,84.2688,5.20265,0.20847,4
22190331,4,14.2375,16.8818,0.811058,39,403.1326878,3567.41428646,1098.16889723,44.2907,71.4007,5.27493,0.197175,5
22190331,5,14.2762,18.4043,0.854585,54,393.1822947,4236.94580913,1513.05961554,44.3499,53.5475,5.29747,0.156145,5
22190331,6,14.6075,19.717,0.785893,69,394.5766173,4774.81689346,1649.05668604,44.3448,53.5381,5.27533,0.196425,5
22190331,7,13.3349,18.4105,1.01548,92,392.6374637,5308.66493201,1933.1796761,44.4189,53.6351,5.29732,0.15625,5
22190331,8,13.5183,18.4263,0.975219,110,394.5766173,5797.79854667,2128.66432375,44.3448,53.5381,5.2974,0.15625,5
22190331,9,13.5183,18.4263,0.997716,115,394.5766173,5770.72384826,2119.46885595,44.3448,46.3642,5.2974,0.15625,5
22190331,10,13.5701,18.6115,0.951297,115,394.3898181,6051.97745922,2224.90208631,44.3678,46.3889,5.29735,0.15629,5
22190331,11,13.5701,18.6115,0.951297,115,394.3898181,6051.97745922,2224.90208631,44.3678,46.3889,5.29735,0.15629,5
22190331,12,13.5701,18.6115,0.950008,116,394.3898181,6051.97745922,2224.90208631,44.3678,46.3889,5.29735,0.15629,5
22190331,13,13.5701,18.6115,0.950008,116,394.3898181,6051.97745922,2224.90208631,44.3678,46.3889,5.29735,0.15629,5
22190331,14,13.5139,18.7542,0.978255,130,394.5766173,6658.55882086,2999.92708957,44.3448,46.3642,5.2782,0.211955,6
22190331,15,13.5139,18.7542,0.975382,134,394.5766173,6610.14767017,2962.46195902,44.3448,46.3642,5.2782,0.211955,6
22190331,16,13.5139,18.7542,0.985541,139,394.5766173,6610.14767017,2962.46195902,24.2727,39.8727,5.2782,0.211955,6
22192561,1,16.1862,27.1151,0.605843,12,307.6949751,882.885755992,366.117992516,175.291,244.136,5.39737,0.11572,4
22192561,2,10.4257,13.3281,0.889872,16,325.7555668,1107.65678112,486.954670652,177.195,204.415,5.14414,0.112215,4
22192561,3,8.73084,11.4784,0.54657,15,317.3985264,1095.51874793,548.023416809,176.445,203.726,5.24883,0.14378,6
22192561,4,9.30055,8.95216,0.991674,20,352.2098916,1548.45673537,893.358146143,179.133,196.833,5.27336,0.14642,6
22192561,5,23.7497,8.16743,1.04599,20,356.5040494,1551.30097557,892.366174046,197.041,207.201,5.27635,0.144985,6
22192561,6,26.247,22.5411,1.0622,22,354.5860219,1853.22829288,1283.94029457,174.785,192.479,5.27505,0.145705,6
22192561,7,5.42595,7.91408,1.10754,31,351.0279419,2840.05429105,1890.69277171,166.645,184.457,5.32018,0.16343,5
22192561,8,8.13997,15.2293,1.3322,56,310.2901497,4164.68455032,2164.85433364,66.8412,106.326,5.37739,0.21115,8
22192561,9,7.91599,17.343,1.33465,88,309.875411,5312.48361906,2317.40953466,63.3085,101.43,5.38875,0.205185,9
22192561,10,8.71363,18.4844,1.2701,136,309.875411,6386.92098183,2388.2168469,63.3085,101.43,5.33477,0.193535,7
22192561,11,8.84753,19.5244,1.21294,206,309.1704664,7409.50015718,2406.61732058,59.6218,92.6796,5.33475,0.19382,7
22192561,12,9.27824,21.4721,1.21276,209,308.3532199,7444.34583439,2411.65195411,59.6121,92.6768,5.33464,0.194515,7
22192561,13,9.28686,21.4833,1.2112,210,308.3532199,7448.14245565,2406.52907629,59.6121,92.6768,5.33464,0.194515,7
22192561,14,9.28686,21.4833,1.2112,210,308.3532199,7448.14245565,2406.52907629,59.6121,92.6768,5.33464,0.194515,7
22192561,15,9.28686,21.4833,1.2112,210,308.3532199,7448.14245565,2406.52907629,59.6121,92.6768,5.33464,0.194515,7
22192561,16,9.28686,21.4833,1.2112,210,308.3532199,7448.14245565,2406.52907629,59.6121,92.6768,5.33464,0.194515,7
22193531,1,9.01119,9.22529,0.721054,17,346.0533013,1042.1460654,444.594823692,85.5396,163.163,5.73237,0.1531,11
22193531,2,6.9955,11.2525,0.797027,29,351.5060589,1498.27140876,673.343383231,85.5948,107.154,5.773,0.21005,18
22193531,3,7.49223,8.15202,0.809729,42,352.7247013,1912.65524925,843.301356052,45.6398,85.7434,5.82909,0.154545,23
22193531,4,7.56635,8.15128,0.790791,52,354.4525939,2225.12784381,1015.44402398,45.6706,72.0678,5.76994,0.181365,28
22193531,5,7.97158,8.30509,0.775034,66,355.196455,2618.25307847,1186.38553517,45.679,72.0834,5.76991,0.181395,28
22193531,6,7.58732,8.96276,0.836994,85,355.4688705,3176.26193812,1481.4993776,45.6591,72.0669,5.70626,0.195465,31
22193531,7,7.58732,8.96276,0.841126,87,355.4688705,3156.13942784,1478.69930939,45.6591,72.0669,5.72625,0.17324,32
22193531,8,7.64243,9.18409,0.834217,100,355.2342596,3728.07188638,1893.8880682,45.645,72.0509,5.7262,0.173135,32
22193531,9,7.65064,9.19254,0.829519,113,355.2342596,4223.56056305,2262.25182871,45.645,70.7827,5.7167,0.16872,33
22193531,10,7.69796,9.19423,0.830497,130,355.2342596,4897.7314606,2742.8893568,45.645,70.7827,5.71338,0.139425,32
22193531,11,7.7174,9.14888,0.831742,146,355.2342596,5478.09334578,3076.83662378,45.645,70.7827,5.67722,0.163885,34
22193531,12,7.7174,9.14888,0.831386,147,355.2342596,5478.09334578,3076.83662378,45.645,70.7827,5.67722,0.163885,34
22193531,13,7.7174,9.14888,0.831386,147,355.2342596,5478.09334578,3076.83662378,45.645,70.7827,5.67722,0.163885,34
22193531,14,7.7174,9.14888,0.831386,147,355.2342596,5478.09334578,3076.83662378,45.645,70.7827,5.67722,0.163885,34
